No.;Time;Comment;Scramble;Date;P.1
1680;7.32;;B U B' L R B L U l r' b' u;2026-03-08 18:46:13;7.32
1681;3.84;;U' B L B U L U B U' l u';2026-03-08 18:46:36;3.84
1682;5.48+;;U R' B' U B' L R U' l' r;2026-03-08 18:46:54;3.48
1683;5.08;;U R B L' R' B' L U' l r u;2026-03-08 18:47:17;5.08
1684;9.13;;L' B' L' R' B' U L U' l r' b' u;2026-03-08 18:47:37;9.13
1685;7.25;;R L' U R L' U' L B U' u;2026-03-08 18:47:59;7.25
1686;5.27;;B L' R U' B' U' R' B;2026-03-08 18:48:50;5.27
1687;5.74;;L' U' B' L R B' L B' U' l' r;2026-03-08 18:49:20;5.74
1688;8.33;;L' B' U L B' R B' U l' b' u;2026-03-08 18:49:51;8.33
1689;6.28;;U B' R L B' U' B L' l b' u';2026-03-08 18:50:19;6.28
1690;4.69;;L R L' R' U L B' R' r' b' u';2026-03-08 18:50:40;4.69
1691;6.39;;U' L' B U R L R' B U r' b u';2026-03-08 18:50:58;6.39
1692;6.26;;U R' U' B U' B' L R' r' u;2026-03-08 18:51:27;6.26
1693;6.61;;B R U' R' L R' B' L' r b;2026-03-08 18:51:59;6.61
1694;5.34;;L U' B L U' B' L' U' l' r' u;2026-03-08 18:52:21;5.34
1695;4.04;;U R B' L' R L R' U' r b;2026-03-08 18:52:50;4.04
1696;6.76;;B' R U' L U' R U' L U l r';2026-03-08 18:53:20;6.76
1697;5.75;;B' L R U' B' L R U' l' r;2026-03-08 18:54:05;5.75
1698;4.12;;U L' R B' L B R U' l r b' u';2026-03-08 18:54:29;4.12
1699;5.85;;R U' L B' L' B' L' U' l' r' b';2026-03-08 18:54:52;5.85
1700;6.40;;U' L B' U L R' L' B l r' b u';2026-03-08 18:55:13;6.40
1701;7.07;;U B R' B' L' U' R' B' l' r b u';2026-03-08 18:55:40;7.07
1702;8.68;;L R B' R U' B R U' l' r u;2026-03-08 18:56:15;8.68
1703;6.78+;;L' R' L U' B' U R' U' l r b' u';2026-03-08 18:56:43;4.78
1704;5.68;;U' R B' R L B L U' r' u';2026-03-08 18:57:11;5.68
1705;4.25;;L U' B L B L' B U' r' u;2026-03-08 18:57:40;4.25
1706;8.36;;R' L' R' L U B' L' R r' u;2026-03-08 18:57:59;8.36
1707;6.13;;U' R' U L' U R' L' U' l' r' b;2026-03-08 18:58:43;6.13
1708;8.22;;L R' B' U R' U R' B' l' r u;2026-03-08 22:34:21;8.22
1709;6.50;;L' B' R' B' L B' R L' l' r b u';2026-03-08 22:34:54;6.50
1710;8.07;;B' R L' R' U' L R' L' l r;2026-03-08 22:35:13;8.07
1711;6.07;;U' B' L R' U L' R U' l u';2026-03-08 22:35:57;6.07
1712;7.62+;;U' B R B' L R' U' L l b u;2026-03-08 22:36:20;5.62
1713;4.25;;R' L U' B' U' L R U' l' r;2026-03-08 22:36:57;4.25
1714;11.01;;U R' B' U R B' L U l' r' u';2026-03-08 22:37:23;11.01
1715;7.25;;U L' B' R' B' U L' R' l r b' u';2026-03-08 22:38:04;7.25
1716;10.07;;U B' R' B L' R B' R' l' r u;2026-03-08 22:38:27;10.07
1717;5.72;;R' L U' R U' L R' U L' r;2026-03-08 22:39:01;5.72
1718;6.19;;B L' U' L' U' L' U' R u;2026-03-08 22:39:23;6.19
1719;6.42;;R L B R U' B' U R' l r' b u;2026-03-08 22:39:46;6.42
1720;5.83;;B' U L' U B' R U L' U' b u;2026-03-08 22:40:06;5.83
1721;4.13;;U' L B R B' R U' B r' b';2026-03-08 22:40:35;4.13
1722;5.88;;B' U' L' U' B' U' L' U b;2026-03-08 22:40:57;5.88
1723;7.31;;L R' U' R' B U' R' U l b u;2026-03-08 22:41:24;7.31
1724;6.16;;R' L B' R L' R' L' U l r b';2026-03-08 22:41:52;6.16
1725;3.90;;R' L B' L B R L' U' u;2026-03-08 22:42:13;3.90
1726;7.14;;R' L B' L' R U B U' r' b';2026-03-08 22:42:29;7.14
1727;6.81;;U R' L' U' L' R U L l r' b' u;2026-03-08 22:42:49;6.81
1728;7.46;;U' B L B R U B' U' r' b;2026-03-08 22:43:11;7.46
1729;5.73;;U' L R U R' U B' L l r b';2026-03-08 22:43:39;5.73
1730;5.07;;L' U B' L R B R L' r b u;2026-03-08 22:44:04;5.07
1731;4.77;;B' L B L U B' L B' l' r' u';2026-03-08 22:44:24;4.77
1732;3.43;;R U R B' R' U R L l' b' u;2026-03-08 22:44:42;3.43
1733;6.25;;U' L' B' U R' L U' L r u';2026-03-08 22:45:02;6.25
1734;5.38;;R L' B' U B' R L B' l' u;2026-03-08 22:45:21;5.38
1735;4.84;;U B L' B R L U R l;2026-03-08 22:45:41;4.84
1736;5.97;;R' B R U' L' R L' U b u';2026-03-08 22:45:59;5.97
1737;8.97+;;U' R B' U' R' U R U l' r b u';2026-03-09 16:26:42;6.97
1738;8.48;;R B' L R U' R' U' R' L l b';2026-03-09 16:28:35;8.48
1739;8.12;;U' B R B' L' B L' R' U' l' r' b u';2026-03-09 16:29:03;8.12
1740;10.70;;B' R B' L R' B L' R l r b';2026-03-09 16:29:27;10.70
1741;7.16;;U B' U B' R U B' U l' b' u;2026-03-09 16:29:53;7.16
1742;3.86;;L U' R U R B' L' U r b;2026-03-09 16:30:13;3.86
1743;7.61;;U' B U' B R' U R' U l r' b' u;2026-03-09 16:30:31;7.61
1744;5.29;;L' U B' R' B' L U' R l;2026-03-09 16:31:05;5.29
1745;8.27;;U R B U' L' R B U' l r' b' u;2026-03-09 16:31:28;8.27
1746;6.82;;L B' L' U L' B U' R l b u';2026-03-09 16:31:56;6.82
1747;4.54;;L' B' L R' U' L' U' R' r b';2026-03-09 16:32:18;4.54
1748;5.43;;U' R B' R U L' B U l' b' u';2026-03-09 16:32:39;5.43
1749;6.14;;U R' B L' R U B L' l' r u;2026-03-09 16:33:07;6.14
1750;5.47;;B' U' R' B L B U B' l r' b u';2026-03-09 16:33:30;5.47
1751;7.67+;;U' B R U' R' U B L r' b;2026-03-09 16:33:51;5.67
1752;5.60;;R' L B' U R' L' U B b' u';2026-03-09 16:34:09;5.60
1753;7.73;;R B L U R' B' L' U l' r' b u;2026-03-09 16:34:30;7.73
1754;5.20;;B' L B' U R' L' B L' r' b;2026-03-09 16:34:52;5.20
1755;5.19;;R' L' U B R' U B L' l r b u';2026-03-09 16:35:12;5.19
1756;4.17;;L U' B R' L B' U L l b u';2026-03-09 16:35:30;4.17
1757;5.55;;R' L R' B L U B L' b u';2026-03-09 16:35:47;5.55
1758;5.67;;B' R L' B' U' B L' B' b';2026-03-16 15:50:22;5.67
1759;4.10;;R U' R' L' B U L B' l r b;2026-03-16 15:50:41;4.10
1760;5.38;;L' B' R' U' L' U B L' r' b;2026-03-16 15:50:56;5.38
1761;6.22;;U' L B' R' L R U' L U' b u;2026-03-16 15:51:23;6.22
1762;4.06;;L' R L' U R U R L' r' u';2026-03-16 15:51:42;4.06
1763;4.62;;U B' L' U R L' R' B l' r';2026-03-16 15:52:03;4.62
1764;6.70;;U B R U B L' R' L' U l b' u;2026-03-16 15:52:24;6.70
1765;3.81;;R L' U R L' B L' U' r;2026-03-16 15:52:50;3.81
1766;5.23;;B L R' B U R U B r' u';2026-03-16 15:53:08;5.23
1767;8.03;;L' U' B' U R L' B' U' l r b u;2026-03-16 15:53:27;8.03
1768;6.41;;B' L R U L U B' U R b;2026-03-16 15:53:50;6.41
1769;5.34;;U' R' U R' L R' L B r b' u;2026-03-16 15:54:07;5.34
1770;5.00+;;R U B' U' B' L' B' R' l';2026-03-16 15:54:32;3.00
1771;5.26;;U' B L' R U R' B R' l' r' b;2026-03-16 15:54:59;5.26
1772;5.68;;U R L' R U' R L' R b u;2026-03-16 15:55:20;5.68
1773;6.78;;L' U' B U L' B U' R U' l r' u;2026-03-16 15:55:44;6.78
1774;6.73;;L' U' L R' L B' R U r u;2026-03-16 15:56:05;6.73
1775;8.76;;B' R' L B' U R U B l b' u';2026-03-16 15:56:24;8.76
1776;3.67;;R' B R L' B' U R L' U' r u';2026-03-16 15:56:48;3.67
1777;7.41;;L B R B' U R' U L' l' r' b' u';2026-03-16 15:57:06;7.41
1778;5.12;;B' L' B L' R B U L';2026-03-16 15:57:30;5.12
1779;7.22;;B' U R B L U R U l' b' u';2026-03-16 15:57:46;7.22
1780;5.17;;L' B R' B' U B' U L' r' b' u;2026-03-16 15:58:05;5.17
1781;8.35;;R' U B' U' L' U' B U' r' b u;2026-03-16 15:58:41;8.35
1782;4.41;;R' U' B' U' B' U' R U' r b u';2026-03-16 15:59:05;4.41
1783;5.52;;R' U R U R U R' U l' r' b' u';2026-03-16 15:59:21;5.52
1784;5.43;;B' U' R U' B R L' U' l' r b';2026-03-16 15:59:46;5.43
1785;5.61;;B L' R' L U R' L B l' u;2026-03-16 16:00:03;5.61
1786;5.84;;B U R' L' R U L U' l' r u';2026-03-16 16:00:18;5.84
1787;8.55;;R' B' L U B' L' R' U L' l' u';2026-03-16 16:00:37;8.55
1788;6.00;;U L' U' L R U' B U' l' r' b;2026-03-16 16:01:02;6.00
1789;3.94;;U' R' U B' U' R B U' r' b u';2026-03-16 16:01:23;3.94
1790;7.30;;U' R L R' U' R' B L' U' l r b u';2026-03-16 18:48:45;7.30
1791;5.48;;B' U' B' U L U' B' R' l';2026-03-16 18:49:15;5.48
1792;6.04;;B' U R U' L' B' U B l r;2026-03-16 18:49:47;6.04
1793;10.06;;R B U' L B' R U' R' l r;2026-03-16 18:50:20;10.06
1794;10.73;;U' B' R' L B' R U B' l u;2026-03-16 18:50:49;10.73
1795;5.91;;U' R' U B' R' U' L U l' b' u';2026-03-16 18:51:14;5.91
1796;7.99+;;R' L' R B' L' U R' L' l r u;2026-03-16 18:51:31;5.99
1797;7.53;;R L U L R B L' U' l r b u';2026-03-16 18:51:51;7.53
1798;5.02;;U R' B L R L' R' L l' b;2026-03-16 18:52:12;5.02
1799;8.31;;L R L B U' R B' L l r' b' u';2026-03-16 18:52:30;8.31
1800;4.29;;L' U R U L' B L U r' b u;2026-03-16 18:52:55;4.29
1801;4.67;;B L B U B L' R' U' l b';2026-03-16 18:53:10;4.67
1802;8.50+;;U L R' L' B L U L' U' l r b';2026-03-16 18:53:24;6.50
1803;6.45;;B' U B R L' B' L' U' l' r' b u';2026-03-16 18:53:43;6.45
1804;6.41;;L' R B' U' L B L' U' l' r' b' u';2026-03-16 18:54:01;6.41
1805;6.87;;B' L U B' R U' L' R' l' r' b u;2026-03-16 18:54:18;6.87
1806;6.84;;U' R' L' R' B R' U' R U' l' r' u;2026-03-16 18:54:46;6.84
1807;5.50;;R' B R' L B' L U' L' l' r u';2026-03-16 18:55:08;5.50
1808;6.74;;B' L' R B' L R' U' L' U r';2026-03-16 18:55:34;6.74
1809;17.29;;U' B R B U B' U' L' l b u';2026-03-16 18:55:52;17.29
1810;6.96;;B L U' R U B' L U l b';2026-03-16 18:56:26;6.96
1811;6.06;;B' L U' L' R L' B' L r u;2026-03-16 18:56:42;6.06
1812;8.05;;L U' R B U' L R U l r u;2026-03-16 18:57:00;8.05
1813;6.47;;B U L B L R' L U' l r u;2026-03-17 13:54:18;6.47
1814;6.52+;;L B' U B U' B' R' U' l' r' b u';2026-03-17 13:54:38;4.52
1815;3.71;;R' L' R L' R' L R' U' l' b' u';2026-03-17 13:55:00;3.71
1816;5.66;;R L' B' R U B' R' U' b' u;2026-03-17 22:05:31;5.66
1817;5.74;;U R' U B U R U B l r' b u;2026-03-17 22:05:55;5.74
1818;9.66;;L' U L' B' R U L' B' L' l u;2026-03-17 22:06:23;9.66
1819;7.38;;B U' L B' U R' L' R l' r' u';2026-03-17 22:06:53;7.38
1820;8.40;;R' L B' U B' U R U' r b' u';2026-03-18 23:04:12;8.40
1821;5.87;;U' R' U B L' R U' R' U' l b' u';2026-03-18 23:04:57;5.87
1822;5.24;;U' L' B U B' R' B' U' l';2026-03-18 23:05:14;5.24
1823;6.86;;R B R L' R U' L' U' b' u;2026-03-18 23:05:32;6.86
1824;5.22;;L R U L U' L B U' r b u';2026-03-18 23:05:51;5.22
1825;7.01;;U' L' B U' R U' B L' l r' b u';2026-03-18 23:06:08;7.01
1826;5.13;;B' L R' B' L U' R U' l r' b';2026-03-18 23:06:33;5.13
1827;6.19;;R' L R' B U R' L B' l' r' b' u;2026-03-18 23:07:22;6.19
1828;5.44;;L' U' L' R' U' R' B U' l u';2026-03-18 23:07:42;5.44
1829;10.21;;L' U' L R' L U' L U b' u;2026-03-18 23:08:02;10.21
1830;6.59;;U' L B' L' U B L' U' l r' u;2026-03-18 23:08:22;6.59
1831;5.22;;R' U' B' U' L B' U R' l' r u;2026-03-18 23:08:39;5.22
1832;7.62+;;U' L B' L' U' B L R' r' b' u';2026-03-18 23:08:58;5.62
1833;6.82;;L U' R' B' U L B U l u';2026-03-18 23:09:20;6.82
1834;4.68;;B' R' L U L' B' L U l' r b u';2026-03-18 23:09:44;4.68
1835;6.27;;U R L' U' R' B U L' l' b u;2026-03-21 02:02:02;6.27
1836;5.70;;U' B' R U B' L' R' L l r' b u';2026-03-23 14:58:02;5.70
1837;5.64;;R L U' L U R' B U' l' r b u;2026-03-23 14:58:48;5.64
1838;5.62;;R' B U R B' L B U l u;2026-03-23 14:59:08;5.62
1839;6.59;;R' B U R L' B R L' l u';2026-03-23 14:59:32;6.59
1840;9.82;;R U' B R' U B R L' r' b;2026-03-23 14:59:55;9.82
1841;7.75;;L B U B' R' L U' B U r' b' u';2026-03-23 15:00:21;7.75
1842;8.87;;B U' L B U L' U L' U' l' r;2026-03-23 15:00:43;8.87
1843;6.27;;U B' R' L R U L R l' r' b;2026-03-23 15:01:08;6.27
1844;7.52;;B' L U' B L' B' R B' U' l r' b u;2026-03-23 15:01:37;7.52
1845;6.70;;R B L B R L' U R l' r b u;2026-03-23 15:02:02;6.70
1846;3.70;;B U' L' R' L' B U L r;2026-03-23 15:02:26;3.70
1847;6.36;;L U B L' R' L' B' U r' u;2026-03-23 15:02:46;6.36
1848;3.22;;L R U B' L B' U' L l';2026-03-23 15:03:09;3.22
1849;5.87;;U B' L' R B R' U L' U' r' b';2026-03-23 15:03:28;5.87
1850;4.63;;L U' L B' L' B' L' B' l' r b u;2026-03-23 15:03:50;4.63
1851;6.12;;B' R L R' U' L U' B' U' l r b;2026-03-23 15:04:10;6.12
1852;6.98;;L R' U' B R' B R U' r' u';2026-03-23 15:04:31;6.98
1853;6.56;;L' B U' B' R' U' R B' l r b u';2026-03-23 15:04:53;6.56
1854;4.70;;U B' U' R L U' L U l b;2026-03-23 15:05:16;4.70
1855;6.05;;B' U L' B' L' U' B R' l' r' b u';2026-03-23 15:05:35;6.05
1856;4.64;;U' L' R U B' L U' R' r u';2026-03-23 15:05:59;4.64
1857;6.44;;R' B' R' L R L' R' U' l r b';2026-03-23 15:06:19;6.44
1858;9.09;;U R' U' B' L' U' B U' l r' b;2026-03-23 15:06:39;9.09
1859;5.81;;R L R B L' R' L' U' r' u;2026-03-23 15:07:09;5.81
1860;4.53;;L' B' L B' L' B U L' U' l' r' b';2026-03-23 15:07:33;4.53
1861;4.51;;R L' B' U L U L' U' l r' b' u';2026-03-23 15:07:51;4.51
1862;3.49;;U' R' B U' L' U' R L' r' b';2026-03-23 15:08:10;3.49
1863;4.03;;L' R U R U' B L' R l b';2026-03-23 15:08:30;4.03
1864;5.41;;U' B' R L' U B' L' U l r' u;2026-03-23 15:08:54;5.41
1865;5.56;;L' R' B' U L' U' L U' b';2026-03-23 15:09:14;5.56
1866;5.41;;L R' L' B R B L U' l' r u';2026-03-23 15:09:35;5.41
1867;5.17;;R B' U B U' L U R' l u;2026-03-23 15:09:53;5.17
1868;5.62;;U' B' L' U L' U' R' B U' l b' u';2026-03-23 15:10:22;5.62
1869;DNF(7.16);;L' U B R' L' U' R L l r' u';2026-03-23 15:10:43;7.16
1870;6.53;;U B L' R' L' U' L' R' U' r b u;2026-03-23 15:11:10;6.53
1871;3.85;;L' U' B L U' L B' L' l' b u';2026-03-23 15:11:31;3.85
1872;5.92;;R U L B U R L' U r' b;2026-03-23 15:11:52;5.92
1873;12.35;;R' B L' U B' L R' L' l' b' u';2026-03-23 15:12:13;12.35
1874;5.27;;L' B' R L' B R' U' L' r' u;2026-03-23 15:12:49;5.27
1875;6.06+;;B' R' U B R' L' R' U' r b' u;2026-03-23 15:13:11;4.06
1876;8.72;;U' R L U B R L' U l' r b' u;2026-03-23 15:13:30;8.72
1877;5.56;;L' B' U L' B R' L' B' r' b;2026-03-23 15:13:51;5.56
1878;4.17;;R' B U L' B' R U L U r u';2026-03-23 15:14:12;4.17
1879;9.98;;B' L U' R' L U L R U' r u;2026-03-23 15:14:30;9.98
1880;5.15;;L' B R L' B' U L' U' l' r b';2026-03-23 15:14:54;5.15
1881;4.20;;R U R B L B' R' U l' r' b' u';2026-03-23 15:15:13;4.20
1882;11.87;;B L R L' U R' L U' R U l' r' b u;2026-03-23 15:15:34;11.87
1883;3.94;;R B' U L' R B R L' l' u';2026-03-23 15:16:01;3.94
1884;5.59;;R B U L' B' U L' U' r' b' u';2026-03-23 15:16:18;5.59
1885;4.26;;R' U' L' R U' B' U L l r b';2026-03-23 15:16:55;4.26
1886;4.44;;R' L B R U L' U B L r' b' u';2026-03-23 15:17:11;4.44
1887;6.51;;B' L' B R' L' U B R u;2026-03-23 15:17:41;6.51
1888;6.59;;R B' R' B L' U' R' U u';2026-03-23 15:18:04;6.59
1889;5.60;;L' B R' U' B R U R' L' l r b' u';2026-03-23 15:18:29;5.60
1890;4.90;;L B U' R L B U B' r b;2026-03-23 15:18:51;4.90
1891;5.88;;U' B L' R L R U L' l' r' b u';2026-03-23 15:19:14;5.88
1892;7.59+;;B' U' L' R' U L' R' L' l r b' u;2026-03-23 15:19:35;5.59
1893;9.09;;U R' L B U R B U' b u';2026-03-23 15:19:53;9.09
1894;8.53;;R B' R L B' R' L B' l' r b;2026-03-23 15:20:16;8.53
1895;4.08;;U B' U R' U' R U L' r b;2026-03-23 15:20:39;4.08
1896;8.31;;B' L U' L' U' L' U R' l' r u';2026-03-23 17:31:34;8.31
1897;16.20;;B R' L' B' R L' B R' l;2026-03-23 17:32:10;16.20
1898;7.46;;L R' B' U L' R B' U' L l b';2026-03-23 17:32:52;7.46
1899;5.31;;L' U' R' U B R' L' R' U' r' b u';2026-03-23 17:33:13;5.31
1900;2.91;;U' R L U' R B R U' u';2026-03-23 17:33:37;2.91
1901;6.05;;R L' R L' U' L' U' L' U l r';2026-03-23 17:33:58;6.05
1902;4.52;;B L' U R B' L' B' R' l u';2026-03-23 17:34:16;4.52
1903;DNF(6.33);;L U R U L U' B U' r u';2026-03-23 17:34:41;6.33
1904;4.64;;R B' R B R' U L R l b' u';2026-03-23 17:35:20;4.64
1905;5.17;;L' R' B L U B U' R' r' u';2026-03-23 17:35:40;5.17
1906;12.68+;;L R' L U' R U L U r' u;2026-03-23 17:36:08;10.68
1907;5.94;;L' B U' R B U' L' R' r b;2026-03-23 17:36:36;5.94
1908;5.56;;B U L U' R U B' R' U' l r' b;2026-03-23 17:36:58;5.56
1909;10.10;;R L' R' B U' B' L R' l r u;2026-03-23 17:37:18;10.10
1910;5.24;;R L R B' U' B U' B' r b u;2026-03-23 17:37:51;5.24
1911;4.48;;L' B L B R L R' U l r';2026-03-23 17:38:16;4.48
1912;6.54;;U B L' B L' B' R U' l r b' u';2026-03-23 17:38:41;6.54
1913;5.19;;R L' B L' U' R U L l b u;2026-03-23 17:39:04;5.19
1914;4.42;;U' B L' B R' U' R U l;2026-03-23 17:39:25;4.42
1915;3.98;;L R' U R' L U' B L b' u;2026-03-23 17:39:52;3.98
1916;5.62;;B' R U' R B U B U' l r;2026-03-23 17:40:18;5.62
1917;4.16;;B' R' B L R B' L B' r' u';2026-03-23 17:40:44;4.16
1918;8.33;;R U' R U' R' U' L U l r b';2026-03-23 17:41:03;8.33
1919;5.27;;B L' R' L' R' B R' L r b;2026-03-23 17:41:27;5.27
1920;6.03;;L R' U R' L' B' L' U L l' u;2026-03-23 17:41:55;6.03
1921;5.07;;L R U' R' L' U R L' U r b' u';2026-03-23 17:42:17;5.07
1922;7.18;;R U B L R B' U' L U' l r b u';2026-03-23 17:42:41;7.18
1923;7.70;;L' U B L' R U L' B' l r' b u';2026-03-23 17:43:11;7.70
1924;7.92;;U' R' L' U B U L' U l' r u';2026-03-23 17:43:42;7.92
1925;6.01;;U' B U R' L' B R' U' r b u';2026-03-23 17:44:05;6.01
1926;3.90;;R' L' B L' R' B' L' B' r u;2026-03-23 17:44:26;3.90
1927;7.18;;B' R' L U B' R L R' l' b' u;2026-03-24 18:10:32;7.18
1928;5.85;;R' L B' R' U' R B' L' U' l r' b' u';2026-03-24 18:10:57;5.85
1929;8.43;;L' B' L B U' L' B U' l' r b' u';2026-03-24 18:11:21;8.43
1930;5.35;;U' R B' U' B L U L' u';2026-03-24 18:11:54;5.35
1931;4.35;;U' L B R L R' L U r b u';2026-03-24 18:12:17;4.35
1932;4.66;;R U R' U' L R L U' l b';2026-03-24 18:12:34;4.66
1933;3.94;;R' L' U B' L' U R' U' r u';2026-03-24 18:12:53;3.94
1934;4.85;;B' R U' R L R B U' r' b' u;2026-03-24 18:13:15;4.85
1935;4.81;;U R B U B L' R' U' u';2026-03-24 18:13:37;4.81
1936;7.77;;L B' R L' U R' L' U l' r' b';2026-03-24 18:14:57;7.77
1937;6.45;;B' L' B R B L' R' L' r' b' u';2026-03-24 18:15:24;6.45
1938;DNF(6.77);;L U' R L' R L' U B' b' u';2026-03-24 18:16:00;6.77
1939;6.75;;B' U B R L' B' R' B l r u;2026-03-24 18:16:35;6.75
1940;7.20;;B' U' R B' R' B L' R' l' r' b u;2026-03-24 18:17:00;7.20
1941;5.74;;L R B L R' U R' U r b' u';2026-03-24 18:17:23;5.74
1942;6.08;;L U R L U' R' B' R U' r' b;2026-03-24 18:17:42;6.08
1943;4.05;;B' L R U R U B L' l' u';2026-03-24 18:18:03;4.05
1944;5.27;;R U B L R' U B R' l' r' u;2026-03-24 18:18:22;5.27
1945;5.36;;R B' L R' U' R U' R' U' l';2026-03-24 18:18:50;5.36
1946;4.79;;B' R U L' R U R' U' r b' u;2026-03-24 18:19:12;4.79
1947;4.98;;R' U R' B R' L B' U l' r' b u';2026-03-24 18:19:30;4.98
1948;5.28;;B' R' U R' U B R' U l' r' b' u;2026-03-24 18:19:55;5.28
1949;6.54;;R' B R B R U' L' U' l r' b u;2026-03-24 18:20:25;6.54
1950;3.81;;U B' R' L R U R L;2026-03-24 18:20:57;3.81
1951;5.95;;L B' R U' B R' U' B' U r b';2026-03-25 13:10:18;5.95
1952;4.08;;B L R L' U' R B U l';2026-03-25 13:13:04;4.08
1953;3.15;;L' U L' R L' R' B U' r' u';2026-03-25 13:14:45;3.15
1954;8.50;;L B L' U' R' B' R L' U' l' r' b' u';2026-03-25 13:16:01;8.50
1955;4.30;;R L' B U L' U' L R' l r' u';2026-03-25 13:16:28;4.30
1956;5.28;;L U L U' R' L B U' l' b u;2026-03-25 13:16:45;5.28
1957;5.70;;B U B R U' R U L' l r b';2026-03-25 13:17:07;5.70
1958;3.43;;R' B R' U' B' L' R U u';2026-03-25 13:18:35;3.43
1959;7.81;;U' R B' U L R' U' L' U' l' r b u;2026-03-25 13:19:04;7.81
1960;6.08;;B L' U' L U R' L U' l' u';2026-03-25 13:19:50;6.08
1961;5.65;;B' R L' B' U R' U' R' r b';2026-03-25 13:21:15;5.65
1962;5.37+;;L' B U B' U' B L' U' r u';2026-03-25 13:22:38;3.37
1963;5.33;;B' U L B R' B' L U' r u;2026-03-25 13:23:04;5.33
1964;4.67;;L U' R' B U L' B' U' l' r' u;2026-03-25 13:23:46;4.67
1965;3.78;;B L' R U' B L B' R' U l' b u;2026-03-25 13:24:15;3.78
1966;3.71;;U R U L' R L R L' l u;2026-03-25 13:24:49;3.71
1967;10.17+;;B' L B' L B R' L' R' l' r' b;2026-03-25 13:25:25;8.17
1968;4.79;;R' U R L B R' U' L' r';2026-03-25 13:26:46;4.79
1969;5.63;;R U B U' L B' U' L' l' r' b';2026-03-25 13:27:17;5.63
1970;6.46;;U B R B' U' B' U L' l' b u';2026-03-25 13:28:28;6.46
1971;3.72;;R B L B R' U R L u';2026-03-25 13:28:50;3.72
1972;5.72;;U L' U' R B' L U' R' l' r u';2026-03-25 13:29:19;5.72
1973;9.67;;L R U' L R' U R B' U' l b' u';2026-03-25 13:31:10;9.67
1974;4.74;;R' U' B' R' B' U B' L l' r' b;2026-03-25 13:31:36;4.74
1975;8.10;;B R U L' U B' L U l' r b' u;2026-03-25 13:32:25;8.10
1976;6.64;;B L U' R L' R L' U' b' u;2026-03-25 13:32:58;6.64
1977;5.99;;L B R U L' U B' U' l u';2026-03-25 13:33:23;5.99
1978;10.66+;;U' L R' U' B U' R L l r b' u;2026-03-25 13:34:44;8.66
1979;8.30;;B' U' B' U' B' R' B U' l' r' b' u';2026-03-25 13:35:08;8.30
1980;4.91;;U R' L B R' B' L' U' l' b u';2026-03-25 13:35:30;4.91
1981;11.97;;L' B' R L R U' L' U' l' b u';2026-03-25 13:36:22;11.97
1982;7.22;;B' L' B' R B' U' R L U' l r' u;2026-03-25 13:36:52;7.22
1983;6.46;;L B L' U' R B L' R' U' l r u';2026-03-25 13:37:15;6.46
1984;8.72;;U B' L' R U R' L' R' l r b;2026-03-25 13:37:41;8.72
1985;3.53;;R' B R' U' R L B' R l' r b;2026-03-25 13:38:20;3.53
1986;5.59;;U B' R B' U' L R U L' r u';2026-03-25 13:40:03;5.59
1987;4.96;;U R B' U' L U R U l r' b;2026-03-25 13:40:28;4.96
1988;6.44;;B' L R B' U' B R U l' b';2026-03-25 13:40:51;6.44
1989;4.69;;L R U' L' U R B L' l' b';2026-03-25 13:41:26;4.69
1990;4.95;;B R U L U R U L u;2026-03-25 13:41:58;4.95
1991;3.99;;L U B' U B' U' B U' u;2026-03-25 13:42:24;3.99
1992;7.34;;R U L' R L U B' L l r b';2026-03-25 13:42:52;7.34
1993;8.09;;R L B' U' R U L' U' l' b' u;2026-03-25 13:43:30;8.09
1994;6.88;;U L B L' B L' R' L' l u';2026-03-25 13:43:56;6.88
1995;5.11;;L' B' U B' L' U' L' R' r b' u';2026-03-25 13:44:18;5.11
1996;8.41;;R L' R B' U L R L' l' r' u;2026-03-25 13:44:56;8.41
1997;4.57;;R B' R U B' U' R' U r b';2026-03-25 13:45:27;4.57
1998;6.59;;R B U' L' R U' L' R L l' r' b' u';2026-03-25 13:46:21;6.59
1999;5.81;;R' L U' R U R B U l r b' u;2026-03-25 13:47:05;5.81
2000;5.72;;R L R B U' L U R' l r u;2026-03-25 13:47:25;5.72
2001;4.17;;L' R B U L' B' L B l' u';2026-03-25 13:47:47;4.17
2002;5.00;;U L' B L R L B R' l r b u;2026-03-25 13:48:09;5.00
2003;5.74;;R' U B U B L' B' U' l' r' b' u';2026-03-25 13:48:27;5.74
2004;4.26;;B R' L' R' L R B R' l' u';2026-03-25 13:49:00;4.26
2005;8.72;;R B' R U' R' B' L' R' b' u';2026-03-25 13:49:22;8.72
2006;4.51;;R B' U' L B' R' L U r' b' u;2026-03-25 13:50:17;4.51
2007;3.73;;B' U' L' R L R U' R r' b';2026-03-25 13:50:36;3.73
2008;5.57;;R' B' R' B R' L' B U l b' u';2026-03-25 13:51:03;5.57
2009;5.00;;L U L' U' R' L' R' U l' r' b' u';2026-03-25 13:51:27;5.00
2010;5.03;;L' R' U L' R' B U B' U' r' b';2026-03-25 13:51:55;5.03
2011;6.38;;U' R L' R B' U B' U' l r' b;2026-03-25 13:52:17;6.38
2012;9.78;;B' U' R L' B' R B U l' r b;2026-03-25 13:52:39;9.78
